,Country,Year,Metric tons in thousands_x,Metric tons in thousands_y
7185,CBD (Convention on Biological Diversity),2017,330835.7699999999,348681.20499999984
7186,CEFTA (Central European Free Trade Agreement),2017,413.47199999999987,405.80999999999995
7187,CEMAC (Economic and Monetary Community of Central Africa),2017,14.981000000000005,23.161000000000023
7188,CEN-SAD (Community of Sahel-Saharan States),2017,1889.4160000000013,2015.825000000001
7189,CEPGL (Economic Community of the Great Lakes Countries),2017,25.927000000000003,17.426000000000002
7190,CIS (Commonwealth of Independent States),2017,980.7099999999997,837.416
7191,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),2017,330812.11699999997,348655.6169999997
7192,COMESA (Common Market for Eastern and Southern Africa),2017,565.6110000000011,2318.8379999999997
7193,Cambodia,2017,24.732999999999983,450.92800000000005
7194,Cameroon,2017,12.395999999999997,15.265000000000004
7195,Canada,2017,3612.8829999999994,5739.406999999998
7196,Caribbean,2017,336.6059999999998,896.2390000000003
7197,Central America,2017,1523.1120000000003,12243.735000000002
7198,Central Asia,2017,322.056,192.26199999999994
7199,Central and Southern Asia,2017,6732.218999999993,2166.8449999999993
7200,Chile,2017,243.05899999999994,512.1230000000005
7201,China,2017,172235.3700000001,895.1749999999994
7202,"China, Hong Kong SAR",2017,52972.56800000001,69559.38100000004
7203,"China, Taiwan Province of",2017,6160.1380000000045,5341.55
7204,Colombia,2017,1127.9190000000003,60.816999999999986
7205,Congo,2017,2.5809999999999995,5.545999999999998
7206,"Congo, Dem. Rep. of the",2017,20.111999999999988,0.36000000000000026
7207,Costa Rica,2017,211.38500000000008,291.6329999999999
7208,Croatia,2017,0.0,0.0
7209,Cyprus,2017,0.8910000000000006,273.8620000000001
7210,Czechia,2017,3355.0000000000027,3608.372
7211,Denmark,2017,1111.1999999999996,1556.6920000000002
7212,Developed economies: Asia,2017,607.5939999999998,51434.81400000004
7213,Developed economies: Asia and Oceania,2017,1245.456,57823.07999999996
7214,Developed economies: Oceania,2017,637.8500000000005,6388.274000000004
7215,Developed regions (M49),2017,105865.82100000003,269825.56500000006
7216,Developing economies excluding China,2017,111867.30000000002,152863.43900000013
7217,Developing economies excluding LDCs,2017,283402.52100000024,149888.25000000006
7218,Developing economies: Asia,2017,277433.7020000002,134404.825
7219,Developing economies: Asia and Oceania,2017,277434.3470000002,134437.14400000006
7220,Developing economies: Oceania,2017,0.6490000000000004,32.312999999999974
7221,Developing regions (M49),2017,284102.6580000002,153758.60999999984
7222,Dominican Republic,2017,290.26999999999987,750.7930000000003
7223,EAC (East African Community),2017,294.15299999999985,1050.5140000000004
7224,ECA (Economic Commission for Africa),2017,2907.612,4504.95
7225,ECA: Central Africa,2017,35.109000000000016,23.521000000000004
7226,ECA: Eastern Africa,2017,327.5909999999997,1228.918999999999
7227,ECA: Island economies,2017,2.6289999999999947,85.53200000000002
7228,ECA: Landlocked LDCs,2017,243.68099999999998,644.059
7229,ECA: Landlocked countries,2017,314.59599999999995,672.4390000000002
7230,ECA: Least developed countries,2017,493.68399999999997,1820.3470000000004
7231,ECA: Mineral-rich countries,2017,872.7469999999998,2196.4020000000014
7232,ECA: Non-oil LDCs,2017,477.464,1302.645
7233,ECA: Non-oil Producing,2017,1519.3319999999992,3701.0060000000017
7234,ECA: North Africa,2017,683.1129999999999,1832.4840000000006
7235,ECA: Oil LDCs,2017,36.660000000000046,518.0589999999999
7236,ECA: Oil producing economies,2017,1388.2860000000003,803.9360000000003
7237,ECA: Sahel,2017,1161.192,224.79900000000004
7238,ECA: Small island States,2017,0.8650000000000007,81.76199999999999
7239,ECA: Southern Africa,2017,534.65,1188.8510000000012
7240,ECA: West Africa,2017,1327.1770000000006,231.16800000000006
7241,ECCAS (Economic Community of Central African States),2017,41.535000000000025,98.39299999999993
7242,ECLAC (Economic Commission for Latin America and the Caribbean),2017,3760.708000000001,14816.518
7243,ECLAC: Caribbean,2017,50.367000000000026,154.14700000000002
7244,ECLAC: Latin America,2017,3710.3479999999995,14662.374
7245,ECO (Economic Cooperation Organization),2017,9343.48599999999,2683.608999999998
7246,ECOWAS (Economic Community of West African States),2017,1327.1770000000006,231.16800000000006
7247,EFTA (European Free Trade Association),2017,1453.82,4342.404999999998
7248,EIEs (Emerging Industrial Economies) (UNIDO),2017,204837.18899999978,46402.456000000006
7249,ESCAP (Economic and Social Commission for Asia and the Pacific),2017,271720.57999999996,182376.93500000014
7250,ESCAP: Africa,2017,2907.612,4504.95
7251,ESCAP: Countries with special needs,2017,542.5089999999998,2499.0430000000006
7252,ESCAP: East and North-East Asia (ENEA),2017,228123.84399999984,128964.41600000014
7253,"ESCAP: East and North-East Asia, incl. the Russian Federation",2017,228583.82899999982,129321.11000000003
7254,ESCAP: Europe,2017,86672.38500000007,152118.44399999987
7255,ESCAP: High-income economies (World Bank),2017,56728.20300000001,136336.192
7256,ESCAP: Landlocked developing countries,2017,455.15999999999997,468.1110000000001
7257,ESCAP: Latin America,2017,3760.708000000001,14816.518
7258,ESCAP: Least developed countries,2017,206.4459999999998,2050.030999999999
7259,ESCAP: Lower-middle-income economies (World Bank),2017,11431.844000000008,18395.97699999999
7260,ESCAP: North and Central Asia,2017,803.1779999999997,587.067
7261,ESCAP: Other area,2017,1259.052,4898.4580000000005
7262,ESCAP: Pacific,2017,638.5059999999999,6420.586000000005
7263,ESCAP: Pacific island developing economies (PIDE),2017,0.6490000000000004,32.312999999999974
7264,ESCAP: Small islands developing States,2017,197.95099999999994,2112.767999999999
7265,ESCAP: South and South-West Asia,2017,13669.467999999993,2733.5689999999995
7266,ESCAP: Upper-middle-income economies (World Bank),2017,203560.54299999995,27644.78400000001
7267,ESCWA (Economic and Social Commission for Western Asia),2017,1741.5590000000002,5596.088999999999
7268,ESCWA: Arab LDCs,2017,17.480999999999998,499.45499999999976
7269,ESCWA: Arab countries,2017,1879.3080000000007,6106.156
7270,ESCWA: Maghreb,2017,603.1310000000003,1248.6620000000005
7271,ESCWA: Mashreq,2017,138.09100000000007,398.36599999999993
7272,EU15 (European Union 1995 … 2004),2017,68177.38900000002,129730.68799999998
7273,EU25 (European Union 2004 … 2007),2017,80838.18400000007,145612.4949999998
7274,EU27 (European Union 2007 … 2013),2017,83510.43900000007,147057.06499999977
7275,EU28 (European Union 2013 … 2020),2017,83510.43900000007,147057.06499999977
7276,Eastern Africa,2017,498.71099999999996,1477.3680000000008
7277,Eastern Asia,2017,234283.98599999998,134305.95299999998
7278,Eastern Europe,2017,12846.283999999992,12682.841000000002
7279,Eastern and South-Eastern Asia,2017,262769.5900000001,177977.27300000002
7280,Ecuador,2017,100.11,529.1790000000002
7281,Egypt,2017,63.13699999999998,84.38700000000004
7282,El Salvador,2017,150.345,362.97000000000014
7283,Emerging markets,2017,285310.836,142570.8130000001
7284,Emerging markets: Africa,2017,1406.469000000001,864.0459999999996
7285,Emerging markets: America,2017,2802.989000000001,12246.659999999996
7286,Emerging markets: Asia,2017,270311.20599999995,118233.6849999999
7287,Emerging markets: Europe and Kazakhstan,2017,10790.185,11226.424000000006
7288,Estonia,2017,85.882,377.37400000000014
7289,Eswatini,2017,1.0730000000000004,44.14399999999998
7290,Ethiopia,2017,31.03400000000004,174.63999999999987
7291,Euro area,2017,68551.35600000004,109476.29800000011
7292,Europe,2017,87132.36800000003,152475.15699999986
7293,European Union (2020 …),2017,80230.12899999999,124183.44400000005
7294,Fiji,2017,0.11700000000000006,29.631999999999984
7295,Finland,2017,78.97800000000005,718.775
7296,France,2017,4024.582000000001,13777.923999999997
7297,G-77 (Group of 77),2017,214119.73999999996,59800.38300000002
7298,G20 (Group of Twenty),2017,294586.57599999977,294378.25099999964
7299,G7 (Group of Seven),2017,45545.00699999997,193869.1769999997
7300,G8 (Group of Eight),2017,46004.98699999999,194225.8869999998
7301,GCC (The Cooperation Council for the Arab States of the Gulf),2017,1120.6130000000005,3959.696
7302,GSTP (Global System of Trade Preferences among Developing Countries),2017,42287.99900000004,67782.07999999996
7303,GSTP: Africa,2017,2180.0529999999994,2475.6789999999964
7304,GSTP: Asia,2017,37118.867000000006,52601.816
7305,GSTP: Latin America,2017,2898.6149999999993,12698.508999999998
7306,Georgia,2017,7.4750000000000005,30.890999999999984
7307,Germany,2017,13992.661999999998,39096.86799999994
7308,Ghana,2017,120.22100000000009,33.16200000000002
7309,Greece,2017,373.43200000000013,1470.0539999999994
7310,Greenland,2017,0.0,2.0500000000000007
7311,Guatemala,2017,78.80699999999999,417.59200000000004
7312,Guyana,2017,0.24100000000000016,1.3120000000000005
7313,HIPCs (Heavily indebted poor countries) (IMF),2017,703.5459999999999,1885.7230000000002
7314,High-income OECD members (World Bank),2017,103636.32000000007,274885.1439999999
7315,High-income developing economies,2017,265843.2659999999,122465.95099999999
7316,High-income economies (World Bank),2017,165871.85899999994,357477.0979999998
7317,High-income non OECD members (World Bank),2017,62235.543000000005,82591.95399999991
7318,Honduras,2017,67.835,138.4180000000001
7319,Hungary,2017,697.0049999999993,822.7840000000004
7320,IGAD (Intergovernmental Authority on Development),2017,221.17899999999983,1131.7959999999987
7321,Iceland,2017,0.03900000000000003,138.971
7322,India,2017,4461.9039999999995,172.549
7323,Indonesia,2017,3808.695999999999,7636.254999999994
7324,Industrialized economies (UNIDO),2017,174694.0370000001,352714.9860000005
7325,Iran (Islamic Republic of),2017,147.88699999999997,230.10000000000022
7326,Ireland,2017,2649.721000000001,1276.8729999999998
7327,Israel,2017,63.48400000000001,624.777
7328,Italy,2017,6215.3690000000015,7785.463999999993
7329,Jamaica,2017,1.2180000000000002,93.72300000000001
7330,Japan,2017,544.1120000000002,50810.04600000001
7331,Jordan,2017,5.5299999999999985,108.22700000000003
7332,Kazakhstan,2017,8.227999999999998,163.69600000000003
7333,Kenya,2017,83.47999999999998,274.35300000000024
7334,"Korea, Republic of",2017,2371.8159999999993,7494.103000000008
7335,Kuwait,2017,5.453999999999995,301.72800000000007
7336,Kyrgyzstan,2017,0.6060000000000002,24.452999999999992
7337,LAIA (Latin American Integration Association),2017,2897.291,12398.115
7338,LAS (League of Arab States),2017,1879.3080000000007,6106.156
7339,LDCs (Least developed countries),2017,700.1389999999997,3870.3810000000008
7340,LDCs: Africa,2017,493.0550000000002,1820.3470000000004
7341,LDCs: Africa and Haiti,2017,493.05700000000013,1820.3470000000004
7342,LDCs: Asia,2017,206.11799999999994,2050.030999999999
7343,LIFDC (Low-income food-deficit countries) (FAO),2017,10119.572000000011,14165.505000000005
7344,LLDCs (Landlocked developing countries),2017,941.1769999999995,1308.576
7345,LMMC (Like-Minded Megadiverse Countries),2017,199098.74699999992,31703.33300000001
7346,Lao People's Dem. Rep.,2017,117.25300000000001,47.115000000000016
7347,Latin America and the Caribbean,2017,3760.708000000001,14816.518
7348,Latvia,2017,484.9000000000002,333.1
7349,Lebanon,2017,45.798,205.76900000000018
7350,Lesotho,2017,0.0,2.404999999999999
7351,Lithuania,2017,1250.0820000000003,853.362
7352,Low-income developing economies,2017,436.27800000000025,1142.3910000000005
7353,Low-income economies (World Bank),2017,335.89699999999965,1047.8549999999996
7354,Lower-middle-income economies (World Bank),2017,15015.749000000002,21692.75800000002
7355,Luxembourg,2017,408.23299999999995,436.114
7356,MERCOSUR (Southern Common Market),2017,245.5549999999998,474.8700000000002
7357,MRU (Mano River Union),2017,21.842000000000002,22.298000000000002
7358,MSG (Melanesian Spearhead Group),2017,0.4100000000000002,29.631999999999984
7359,Madagascar,2017,1.7679999999999982,3.769999999999998
7360,Major net food-exporting economies,2017,96808.03000000009,162963.89100000003
7361,Major net food-importing economies,2017,282834.01100000006,244320.21799999988
7362,Malawi,2017,10.656,12.337000000000009
7363,Malaysia,2017,15117.138000000003,6356.458000000001
7364,Mali,2017,6.592000000000001,40.48099999999998
7365,Malta,2017,3.099999999999998,150.471
7366,Mauritania,2017,1.2239999999999998,39.54100000000001
7367,Mauritius,2017,0.19900000000000012,81.76199999999999
7368,Mexico,2017,983.232,10719.110999999999
7369,Middle Africa,2017,35.720000000000006,81.32699999999987
7370,Middle-income developing economies,2017,17823.130999999998,30150.26500000004
7371,"Moldova, Republic of",2017,0.0,14.287000000000004
7372,Montenegro,2017,1.527,10.083000000000004
7373,Morocco,2017,314.95600000000024,351.0089999999999
7374,Mozambique,2017,85.90900000000005,58.606999999999985
7375,Myanmar,2017,61.93000000000004,1536.1789999999983
7376,NAFTA (North American Free Trade Agreement),2017,18471.20599999999,70244.38399999993
7377,Nagoya Protocol on Access and Benefit Sharing,2017,294494.819,264101.13599999977
7378,Namibia,2017,25.565999999999995,56.38800000000003
7379,Nepal,2017,2.1999999999999997,15.825999999999986
7380,Net food-exporting developed economies,2017,56182.56900000004,110870.98099999994
7381,Net food-exporting developing economies,2017,42712.82000000004,54946.807999999975
7382,Net food-exporting economies,2017,98895.37300000011,165817.79599999994
7383,Net food-importing developed economies,2017,49683.246,158954.56499999977
7384,Net food-importing developing economies,2017,241389.86100000006,98811.80899999996
7385,Net food-importing economies,2017,291073.10400000017,257766.38099999985
7386,Netherlands,2017,17403.202999999998,11763.023000000007
7387,New Zealand,2017,202.44099999999997,1396.3829999999991
7388,Nicaragua,2017,14.421000000000008,302.8479999999999
7389,Nigeria,2017,1094.911,11.14700000000001
7390,North Macedonia,2017,90.45400000000002,6.059
7391,Northern Africa,2017,681.889,1792.9370000000001
7392,Northern America,2017,17487.992000000006,59527.31099999997
7393,Northern America and Europe,2017,104620.37100000001,212002.4769999998
7394,Northern Europe,2017,9693.613000000007,32008.928000000036
7395,Norway,2017,139.76500000000004,1597.4410000000003
7396,OAS (Organization of American States),2017,21248.694000000014,74341.78100000002
7397,OECD (Organisation for Economic Cooperation and Development),2017,113006.76100000016,286424.0640000001
7398,OECS (Organisation of Eastern Caribbean States),2017,0.06600000000000004,9.486999999999998
7399,OIC (Organisation of Islamic Cooperation),2017,31549.65900000002,23302.897000000004
7400,OPEC (Organization of the Petroleum Exporting Countries),2017,2210.2129999999997,4295.841999999993
7401,Oceania,2017,638.5059999999999,6420.586000000005
7402,Oman,2017,203.42200000000017,116.98599999999993
7403,Pakistan,2017,1600.600000000001,1498.3229999999999
7404,Palau,2017,0.12500000000000003,2.6910000000000003
7405,Panama,2017,13.324999999999998,3.773999999999998
7406,Paraguay,2017,72.60399999999994,80.49299999999997
7407,Peru,2017,175.72000000000006,31.036000000000023
7408,Philippines,2017,103.80500000000006,2822.4470000000006
7409,Poland,2017,3230.570000000002,4992.002999999999
7410,Portugal,2017,3091.637000000001,1716.2550000000003
7411,Romania,2017,1702.0139999999988,1030.8319999999997
7412,Russian Federation,2017,459.9850000000003,356.71400000000006
7413,Rwanda,2017,4.527,15.406999999999986
7414,SAARC (South Asian Association for Regional Cooperation),2017,6262.285999999996,1744.4940000000008
7415,SACU (Southern African Customs Union),2017,362.90200000000004,882.6029999999989
7416,SADC (Southern African Development Community),2017,670.9390000000003,1729.1620000000016
7417,SIDS (Small island developing States) (UN-OHRLLS),2017,562.9519999999992,3149.9020000000023
7418,SIDS (Small island developing States) (analytical),2017,47.897000000000006,271.0469999999999
7419,SIDS: Atlantic and Indian Ocean,2017,0.8650000000000007,93.27599999999997
7420,SIDS: Caribbean,2017,46.338000000000044,145.45399999999995
7421,SIDS: Pacific,2017,0.6920000000000004,32.312999999999974
7422,Saint Lucia,2017,0.06600000000000004,1.5209999999999992
7423,Saudi Arabia,2017,622.7189999999999,2833.6599999999994
7424,Selected LIFDC (Low-income food-deficit countries),2017,9360.727000000004,13314.008000000003
7425,Selected exporters of agricultural products,2017,589.12,2825.2409999999986
7426,Selected exporters of manufactured goods,2017,272828.3290000001,130778.22999999998
7427,Selected exporters of manufactured goods and primary commodities,2017,200326.1010000002,53239.819999999956
7428,Selected exporters of minerals and mining products,2017,596.6300000000001,849.3089999999999
7429,Selected exporters of petroleum,2017,3404.340000000002,3997.227000000003
7430,Senegal,2017,38.08,69.15199999999997
7431,Serbia,2017,227.73600000000008,231.4129999999998
7432,Sierra Leone,2017,21.842000000000002,0.5320000000000004
7433,Singapore,2017,197.271,2068.925
7434,Slovakia,2017,1136.8339999999994,1156.5500000000004
7435,Slovenia,2017,2416.551999999998,3313.921999999997
7436,South Africa,2017,248.40800000000007,768.5059999999997
7437,South America,2017,1900.9799999999998,1676.5439999999996
7438,South-eastern Asia,2017,28485.60900000003,43671.33199999997
7439,Southern Africa,2017,362.90200000000004,882.6029999999989
7440,Southern Asia,2017,6410.172999999993,1974.5859999999998
7441,Southern Europe,2017,15490.030000000004,25282.678999999975
7442,Spain,2017,2975.5540000000005,10155.515999999994
7443,Sri Lanka,2017,197.6009999999999,46.28599999999997
7444,Sub-Saharan Africa,2017,2225.727,2712.014
7445,Sub-Saharan Africa excluding South Africa,2017,1977.314,1943.5079999999987
7446,Sudan,2017,15.602999999999996,459.91599999999994
7447,Sweden,2017,612.7129999999994,2282.704999999999
7448,"Switzerland, Liechtenstein",2017,1314.018,2605.9799999999987
7449,TPP (Trans-Pacific Partnership),2017,26063.38400000001,94210.22800000003
7450,"Tanzania, United Republic of",2017,113.79700000000008,536.1590000000006
7451,Thailand,2017,4502.602000000003,11168.160999999996
7452,Togo,2017,37.509,5.724000000000002
7453,Tunisia,2017,166.67600000000002,698.67
7454,Turkey,2017,7259.295999999997,758.9999999999998
7455,UNASUR (Union of South American Nations),2017,8.595999999999998,68.52
7456,UNECE (Economic Commission for Europe),2017,112286.34400000004,213614.53499999977
7457,"UNECE: Eastern Europe, Caucasus and Central Asia",2017,2097.831000000002,888.9190000000002
7458,UNECE: West Balkans,2017,413.46799999999985,391.53099999999995
7459,Uganda,2017,91.06700000000004,222.9029999999999
7460,Ukraine,2017,1109.639,20.627000000000017
7461,United Arab Emirates,2017,214.52499999999986,656.8670000000003
7462,United Kingdom,2017,3280.3189999999995,22873.612000000037
7463,United Nations member States,2017,330812.14699999994,348681.20499999984
7464,United States,2017,13875.109999999995,53785.857999999986
7465,Upper-middle-income economies (World Bank),2017,208744.97000000015,43366.44899999997
7466,Uruguay,2017,15.729000000000006,35.45399999999999
7467,Uzbekistan,2017,313.20000000000005,4.1179999999999986
7468,Viet Nam,2017,4547.653000000005,11572.049999999996
7469,WAEMU (West African Economic and Monetary Union),2017,88.355,186.32399999999993
7470,Western Africa,2017,1328.401000000001,270.72200000000015
7471,Western Asia,2017,8539.495999999997,5695.545000000003
7472,Western Asia and Northern Africa,2017,9221.388999999997,7488.475999999993
7473,Western Europe,2017,49102.45799999999,82500.69300000001
7474,World,2017,389968.48500000016,423584.1739999997
7475,Zambia,2017,3.4269999999999983,67.33700000000002
7476,Zimbabwe,2017,70.92100000000003,28.393999999999988
7477,"ACP (African, Caribbean and Pacific Group of States)",2018,3173.8649999999993,3210.9089999999997
7478,ACP: Africa,2018,2352.2269999999976,2478.5060000000003
7479,ACP: Caribbean,2018,794.6690000000003,683.892
7480,ACP: Central Africa,2018,45.482000000000035,17.47500000000001
7481,ACP: Eastern Africa,2018,581.7539999999996,1257.2859999999998
7482,ACP: Islands States,2018,819.6520000000004,801.7890000000002
7483,ACP: LDCs,2018,598.5889999999999,1458.3210000000008
7484,ACP: LLDCs,2018,403.11,677.8279999999999
7485,ACP: Northern Africa,2018,6.130000000000003,379.22199999999987
7486,ACP: Pacific,2018,26.978999999999996,48.509999999999984
7487,ACP: Southern Africa,2018,739.0110000000002,539.5229999999997
7488,ACP: Western Africa,2018,979.8370000000004,284.9870000000001
7489,ACS (Association of Caribbean States),2018,2937.266999999999,9963.747
7490,"ADB (African Development Bank), developing member countries",2018,66733.06400000007,24769.49399999999
7491,ADB: Group A,2018,461.785,682.6289999999998
7492,ADB: Group B,2018,9765.748000000005,826.6249999999995
7493,ADB: Group C,2018,56505.549999999996,23260.245000000035
7494,ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty),2018,36.22500000000002,299.98899999999975
7495,AMU (Arab Maghreb Union),2018,548.2919999999997,1026.9919999999995
7496,APEC (Asia-Pacific Economic Cooperation),2018,112846.70800000003,130436.7299999999
7497,APTA (Asia-Pacific Trade Agreement),2018,12525.260999999999,3952.0940000000023
7498,ASEAN (Association of Southeast Asian Nations),2018,55501.312999999995,23897.458000000028
7499,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",2018,62405.38799999998,61953.59399999997
7500,Africa,2018,3462.808000000001,3467.590999999999
7501,Africa excluding South Africa,2018,2823.2180000000008,3024.979000000001
7502,African Union,2018,3462.808000000001,3467.590999999999
7503,America,2018,21961.58499999998,51052.73000000002
7504,Andorra,2018,0.0,28.67600000000001
7505,Angola,2018,27.008000000000035,10.813000000000006
7506,Argentina,2018,1.4429999999999994,3.729
7507,Armenia,2018,1.1249999999999996,4.731999999999998
7508,Asia,2018,115674.33099999996,81215.07999999999
7509,Asia and Oceania,2018,116330.51600000006,87975.51399999994
7510,Australia,2018,435.85700000000014,5423.746000000004
7511,Austria,2018,5687.831000000005,4766.571
7512,Azerbaijan,2018,120.46599999999995,0.6270000000000002
7513,BASIC,2018,8241.810000000005,2011.687000000001
7514,BRICS,2018,8932.438,2771.6520000000014
7515,Bahamas,2018,642.072,0.024000000000000014
7516,Bahrain,2018,21.29800000000001,31.527999999999988
7517,Barbados,2018,0.27900000000000014,24.136000000000003
7518,Belarus,2018,135.51100000000002,289.99800000000005
7519,Belgium,2018,6034.166000000002,10879.012000000012
7520,Belize,2018,3.744000000000001,11.531000000000004
7521,Benin,2018,0.07800000000000006,1.4059999999999997
7522,Bermuda,2018,0.0,0.0
7523,BioTrade countries,2018,140902.2850000001,191852.224
7524,Bolivia (Plurinational State of),2018,21.793000000000013,27.993999999999996
7525,Bosnia and Herzegovina,2018,52.90100000000002,147.41500000000005
7526,Botswana,2018,86.38199999999992,29.951999999999995
7527,Brazil,2018,146.6450000000001,61.394999999999975
7528,Brunei Darussalam,2018,4.713999999999996,12.553000000000004
7529,Bulgaria,2018,1167.7240000000006,393.7349999999999
7530,Burkina Faso,2018,4.621,64.02999999999997
7531,Burundi,2018,0.06800000000000005,3.735
7532,CACM (Central American Common Market),2018,480.61500000000035,1258.1029999999998
7533,CAN (Andean Community),2018,773.6289999999993,273.9639999999998
7534,CARICOM (Caribbean Community),2018,648.5009999999999,190.13599999999997
7535,CBD (Convention on Biological Diversity),2018,201315.3279999999,263440.36600000015
7536,CEFTA (Central European Free Trade Agreement),2018,580.6930000000001,608.4000000000004
7537,CEMAC (Economic and Monetary Community of Central Africa),2018,0.03900000000000003,5.679999999999999
7538,CEN-SAD (Community of Sahel-Saharan States),2018,2097.5320000000006,1658.3009999999992
7539,CEPGL (Economic Community of the Great Lakes Countries),2018,25.31100000000002,11.519999999999998
7540,CIS (Commonwealth of Independent States),2018,1952.6989999999985,1301.6010000000003
7541,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),2018,201290.32699999993,263411.69900000026
7542,COMESA (Common Market for Eastern and Southern Africa),2018,1166.0640000000003,1986.2959999999994
7543,Cambodia,2018,22.87900000000002,173.34799999999998
7544,Canada,2018,3647.591000000001,4393.199999999999
7545,Caribbean,2018,790.897,672.3749999999999
7546,Central America,2018,1812.7799999999993,9241.173000000004
7547,Central Asia,2018,1004.9650000000009,234.58000000000004
7548,Central and Southern Asia,2018,9908.601000000004,1796.074
7549,Chile,2018,257.07499999999993,322.352
7550,China,2018,1497.4379999999996,1332.2880000000007
7551,"China, Hong Kong SAR",2018,16725.481000000003,10373.544000000002
7552,"China, Taiwan Province of",2018,12904.266999999994,2612.2360000000003
7553,Colombia,2018,333.5659999999999,50.201
7554,Congo,2018,0.03900000000000003,0.6750000000000003
7555,"Congo, Dem. Rep. of the",2018,18.407999999999998,0.9900000000000005
7556,Costa Rica,2018,156.773,222.22900000000018
7557,Croatia,2018,527.9199999999997,620.0379999999997
7558,Cyprus,2018,8.851999999999997,230.72600000000003
7559,Czechia,2018,4408.661000000004,3290.143999999999
7560,Denmark,2018,2465.098000000002,1564.9349999999995
7561,Developed economies: Asia,2018,707.4050000000002,34846.479000000014
7562,Developed economies: Asia and Oceania,2018,1336.6129999999991,41558.392000000014
7563,Developed economies: Oceania,2018,629.2049999999997,6711.917
7564,Developed regions (M49),2018,108632.81099999997,215873.23600000006
7565,Developing economies excluding China,2018,120814.80200000005,59227.78599999997
7566,Developing economies excluding LDCs,2018,121174.81100000007,58421.79900000002
7567,Developing economies: Asia,2018,114966.9330000001,46368.60399999998
7568,Developing economies: Asia and Oceania,2018,114993.90000000011,46417.11600000001
7569,Developing economies: Oceania,2018,26.978999999999996,48.509999999999984
7570,Developing regions (M49),2018,122312.25400000004,60560.077999999994
7571,Dominican Republic,2018,146.16999999999982,493.7489999999997
7572,EAC (East African Community),2018,364.07,813.7719999999997
7573,ECA (Economic Commission for Africa),2018,3462.808000000001,3467.590999999999
7574,ECA: Central Africa,2018,18.473999999999986,6.670000000000003
7575,ECA: Eastern Africa,2018,419.363,932.2800000000002
7576,ECA: Island economies,2018,3.302999999999996,83.026
7577,ECA: Landlocked LDCs,2018,284.0560000000001,548.7959999999997
7578,ECA: Landlocked countries,2018,403.11,677.8279999999999
7579,ECA: Least developed countries,2018,573.5209999999998,1458.3210000000008
7580,ECA: Mineral-rich countries,2018,1159.6180000000002,1673.756
7581,ECA: Non-oil LDCs,2018,540.3859999999997,1068.2860000000003
7582,ECA: Non-oil Producing,2018,2583.686000000002,2877.2279999999996
7583,ECA: North Africa,2018,1121.7519999999993,1429.2410000000002
7584,ECA: Oil LDCs,2018,51.901999999999994,392.16499999999985
7585,ECA: Oil producing economies,2018,879.1139999999992,590.3810000000001
7586,ECA: Sahel,2018,674.1249999999998,253.19200000000006
7587,ECA: Small island States,2018,1.5769999999999977,77.29199999999994
7588,ECA: Southern Africa,2018,928.3940000000002,875.3409999999992
7589,ECA: West Africa,2018,974.7960000000007,224.06599999999986
7590,ECCAS (Economic Community of Central African States),2018,52.40800000000002,28.008999999999986
7591,ECLAC (Economic Commission for Latin America and the Caribbean),2018,3855.5579999999986,10675.365000000013
7592,ECLAC: Caribbean,2018,648.5009999999999,190.13599999999997
7593,ECLAC: Latin America,2018,3207.0519999999988,10485.227000000004
7594,ECO (Economic Cooperation Organization),2018,16175.849,2420.917999999998
7595,ECOWAS (Economic Community of West African States),2018,974.7960000000007,224.06599999999986
7596,EFTA (European Free Trade Association),2018,1600.229999999999,4288.3930000000055
7597,EIEs (Emerging Industrial Economies) (UNIDO),2018,61193.20699999999,34042.95699999999
7598,ESCAP (Economic and Social Commission for Asia and the Pacific),2018,102642.29599999997,82494.96799999995
7599,ESCAP: Africa,2018,3462.808000000001,3467.590999999999
7600,ESCAP: Countries with special needs,2018,1553.514000000001,956.4309999999992
7601,ESCAP: East and North-East Asia (ENEA),2018,23631.80699999998,48445.416999999994
7602,"ESCAP: East and North-East Asia, incl. the Russian Federation",2018,24322.44499999999,49205.389
7603,ESCAP: Europe,2018,88499.52800000002,133177.49400000006
7604,ESCAP: High-income economies (World Bank),2018,23033.033,55413.68800000004
7605,ESCAP: Landlocked developing countries,2018,1383.2990000000013,284.3300000000002
7606,ESCAP: Latin America,2018,3855.5579999999986,10675.365000000013
7607,ESCAP: Least developed countries,2018,422.8010000000001,651.8599999999997
7608,ESCAP: Lower-middle-income economies (World Bank),2018,16482.739,11036.009999999997
7609,ESCAP: North and Central Asia,2018,1844.4579999999983,1026.0669999999998
7610,ESCAP: Other area,2018,1474.6029999999998,3628.2469999999994
7611,ESCAP: Pacific,2018,656.1699999999997,6760.420999999999
7612,ESCAP: Pacific island developing economies (PIDE),2018,26.978999999999996,48.509999999999984
7613,ESCAP: Small islands developing States,2018,292.4429999999999,1638.5720000000001
7614,ESCAP: South and South-West Asia,2018,21008.530000000028,2365.581999999999
