"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,3840.81,,
"HUN","Hungary","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,3967.72,,
"HUN","Hungary","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,3857,,
"HUN","Hungary","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,3859,,
"HUN","Hungary","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,3792,,
"HUN","Hungary","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,3429,,
"HUN","Hungary","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,3341,,
"HUN","Hungary","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,3212,,
"HUN","Hungary","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,2838,,
"HUN","Hungary","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,2563,,
"HUN","Hungary","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,2609,,
"HUN","Hungary","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,2415,,
"HUN","Hungary","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,2181,,
"HUN","Hungary","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,1991,,
"HUN","Hungary","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,1888,,
"HUN","Hungary","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,1825,,
"HUN","Hungary","LANDFILL","Landfill","2018","2018","TONNE","Tonnes","3","Thousands",,,1851,,
"HUN","Hungary","LANDFILL","Landfill","2019","2019","TONNE","Tonnes","3","Thousands",,,1918,,
"HUN","Hungary","INCINERATION","Total Incineration","1990","1990","TONNE","Tonnes","3","Thousands",,,300,,
"HUN","Hungary","INCINERATION","Total Incineration","1994","1994","TONNE","Tonnes","3","Thousands",,,300,,
"HUN","Hungary","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,330,,
"HUN","Hungary","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,330,,
"HUN","Hungary","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,330,,
"HUN","Hungary","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,356,,
"HUN","Hungary","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,352,,
"HUN","Hungary","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,348,,
"HUN","Hungary","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,353.4,,
"HUN","Hungary","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,288.07,,
"HUN","Hungary","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,244.52,,
"HUN","Hungary","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,155,,
"HUN","Hungary","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,303,,
"HUN","Hungary","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,389,,
"HUN","Hungary","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,382,,
"HUN","Hungary","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,393,,
"HUN","Hungary","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,406,,
"HUN","Hungary","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,406,,
"HUN","Hungary","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,408,,
"HUN","Hungary","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,364,,
"HUN","Hungary","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,336,,
"HUN","Hungary","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,373,,
"HUN","Hungary","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,525,,
"HUN","Hungary","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,554,,
"HUN","Hungary","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,608,,
"HUN","Hungary","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,501,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,13,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,13,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,13,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,11,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,11,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,11,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,5,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,3,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,1,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,7,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,6.3,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,7.7,,
"ISL","Iceland","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,8.2,,
"ISL","Iceland","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,86,,
"ISL","Iceland","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,88,,
"ISL","Iceland","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,90,,
"ISL","Iceland","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,92,,
"ISL","Iceland","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,95,,
"ISL","Iceland","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,98,,
"ISL","Iceland","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,100,,
"ISL","Iceland","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,103,,
"ISL","Iceland","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,105,,
"ISL","Iceland","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,106,,
"ISL","Iceland","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,108,,
"ISL","Iceland","LANDFILL","Landfill","2006","2006","TONNE","Tonnes","3","Thousands",,,117,,
"ISL","Iceland","LANDFILL","Landfill","2007","2007","TONNE","Tonnes","3","Thousands",,,117,,
"ISL","Iceland","LANDFILL","Landfill","2008","2008","TONNE","Tonnes","3","Thousands",,,155,,
"ISL","Iceland","LANDFILL","Landfill","2009","2009","TONNE","Tonnes","3","Thousands",,,94,,
"ISL","Iceland","LANDFILL","Landfill","2010","2010","TONNE","Tonnes","3","Thousands",,,110,,
"ISL","Iceland","LANDFILL","Landfill","2011","2011","TONNE","Tonnes","3","Thousands",,,108,,
"ISL","Iceland","LANDFILL","Landfill","2012","2012","TONNE","Tonnes","3","Thousands",,,110,,
"ISL","Iceland","LANDFILL","Landfill","2013","2013","TONNE","Tonnes","3","Thousands",,,110,,
"ISL","Iceland","LANDFILL","Landfill","2014","2014","TONNE","Tonnes","3","Thousands",,,116,,
"ISL","Iceland","LANDFILL","Landfill","2015","2015","TONNE","Tonnes","3","Thousands",,,113,,
"ISL","Iceland","LANDFILL","Landfill","2016","2016","TONNE","Tonnes","3","Thousands",,,125.9,,
"ISL","Iceland","LANDFILL","Landfill","2017","2017","TONNE","Tonnes","3","Thousands",,,142.8,,
"ISL","Iceland","OTH_DISP","Other disposal","1995","1995","TONNE","Tonnes","3","Thousands",,,10,,
"ISL","Iceland","OTH_DISP","Other disposal","1996","1996","TONNE","Tonnes","3","Thousands",,,5,,
"ISL","Iceland","OTH_DISP","Other disposal","1997","1997","TONNE","Tonnes","3","Thousands",,,3,,
"ISL","Iceland","OTH_DISP","Other disposal","1998","1998","TONNE","Tonnes","3","Thousands",,,2,,
"ISL","Iceland","OTH_DISP","Other disposal","1999","1999","TONNE","Tonnes","3","Thousands",,,1,,
"ISL","Iceland","OTH_DISP","Other disposal","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"ISL","Iceland","OTH_DISP","Other disposal","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"ISL","Iceland","OTH_DISP","Other disposal","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"ISL","Iceland","OTH_DISP","Other disposal","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"ISL","Iceland","OTH_DISP","Other disposal","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"ISL","Iceland","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,15,,
"ISL","Iceland","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,15,,
"ISL","Iceland","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,15,,
"ISL","Iceland","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,15,,
"ISL","Iceland","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,15,,
"ISL","Iceland","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,17,,
"ISL","Iceland","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,11,,
"ISL","Iceland","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,10,,
"ISL","Iceland","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,13,,
"ISL","Iceland","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,15,,
"ISL","Iceland","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,13,,
"ISL","Iceland","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,13,,
"ISL","Iceland","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,17,,
"ISL","Iceland","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,13,,
"ISL","Iceland","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,11,,
"ISL","Iceland","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,12,,
"ISL","Iceland","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,10,,
"ISL","Iceland","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,9,,
"ISL","Iceland","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,6,,
"ISL","Iceland","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,7,,
"ISL","Iceland","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,6.4,,
"ISL","Iceland","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,8.3,,
"ISL","Iceland","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,8.3,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2001","2001","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2002","2002","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2003","2003","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2004","2004","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2005","2005","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2006","2006","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2007","2007","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2008","2008","TONNE","Tonnes","3","Thousands",,,0.05,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2009","2009","TONNE","Tonnes","3","Thousands",,,0.08,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2010","2010","TONNE","Tonnes","3","Thousands",,,1,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2011","2011","TONNE","Tonnes","3","Thousands",,,0.19,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2012","2012","TONNE","Tonnes","3","Thousands",,,0.05,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2013","2013","TONNE","Tonnes","3","Thousands",,,0.05,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2014","2014","TONNE","Tonnes","3","Thousands",,,0.09,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2015","2015","TONNE","Tonnes","3","Thousands",,,0.09,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2016","2016","TONNE","Tonnes","3","Thousands",,,0.072,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2017","2017","TONNE","Tonnes","3","Thousands",,,0,,
"IRL","Ireland","INCINERATION_WITHOUT","Incineration without energy recovery","2018","2018","TONNE","Tonnes","3","Thousands",,,0.045,,
"IRL","Ireland","LANDFILL","Landfill","1995","1995","TONNE","Tonnes","3","Thousands",,,1426,,
"IRL","Ireland","LANDFILL","Landfill","1996","1996","TONNE","Tonnes","3","Thousands",,,1518,,
"IRL","Ireland","LANDFILL","Landfill","1997","1997","TONNE","Tonnes","3","Thousands",,,1604,,
"IRL","Ireland","LANDFILL","Landfill","1998","1998","TONNE","Tonnes","3","Thousands",,,1767,,
"IRL","Ireland","LANDFILL","Landfill","1999","1999","TONNE","Tonnes","3","Thousands",,,1930,,
"IRL","Ireland","LANDFILL","Landfill","2000","2000","TONNE","Tonnes","3","Thousands",,,2093,,
"IRL","Ireland","LANDFILL","Landfill","2001","2001","TONNE","Tonnes","3","Thousands",,,2071,,
"IRL","Ireland","LANDFILL","Landfill","2002","2002","TONNE","Tonnes","3","Thousands",,,1967,,
"IRL","Ireland","LANDFILL","Landfill","2003","2003","TONNE","Tonnes","3","Thousands",,,1904,,
"IRL","Ireland","LANDFILL","Landfill","2004","2004","TONNE","Tonnes","3","Thousands",,,1819,,
"IRL","Ireland","LANDFILL","Landfill","2005","2005","TONNE","Tonnes","3","Thousands",,,1833,,
